id,x,y,householdID,realizationID,SERIALNO,NP,FS,VEH,GRPIP,HHT,HINCP,HH_income,HUPAC,MV,PARTNER,FACRP
3467800151,439991.19,4623509.05,34678,151,34678,1,1,1,32,4,22300,22300,4,1,0,0
3467800162,440110.1066,4626105.425,34678,162,34678,1,1,1,32,4,22300,22300,4,1,0,0
3472500017,441987.5085,4627283.324,34725,17,34725,1,1,0,29,6,5000,5000,4,6,0,0
3480200084,442893.3149,4616021.96,34802,84,34802,2,2,2,0,1,78500,76000,4,7,0,0
3480200121,442941.6906,4630451.375,34802,121,34802,2,2,2,0,1,78500,76000,4,7,0,0
3482400051,442768.0251,4630331.726,34824,51,34824,4,2,2,0,1,162000,162000,1,3,0,0
3482400079,442898.8518,4628380.85,34824,79,34824,4,2,2,0,1,162000,162000,1,3,0,0
3482400124,443624.226,4631209.737,34824,124,34824,4,2,2,0,1,162000,162000,1,3,0,0
3482400246,454293.473,4620619.55,34824,246,34824,4,2,2,0,1,162000,162000,1,3,0,0
3493500030,446071.932,4631703.08,34935,30,34935,5,1,1,29,1,37000,37000,3,1,0,0
3493500064,443443.4373,4627848.504,34935,64,34935,5,1,1,29,1,37000,37000,3,1,0,0
3493500081,439795.0736,4625317.768,34935,81,34935,5,1,1,29,1,37000,37000,3,1,0,0
3493500192,435335.3124,4627185.216,34935,192,34935,5,1,1,29,1,37000,37000,3,1,0,0
3503100110,442135.7203,4625267.328,35031,110,35031,3,2,1,25,3,53000,53000,2,1,0,0
3503100205,441796.1228,4620630.369,35031,205,35031,3,2,1,25,3,53000,53000,2,1,0,0
3568700011,446164.1777,4623002.647,35687,11,35687,2,2,1,64,3,18000,18000,4,1,0,0
3568700062,441317.2874,4627987.903,35687,62,35687,2,2,1,64,3,18000,18000,4,1,0,0
3568700066,438951.8792,4624775.333,35687,66,35687,2,2,1,64,3,18000,18000,4,1,0,0
3568700070,435792.0458,4645407.602,35687,70,35687,2,2,1,64,3,18000,18000,4,1,0,0
3568700095,445078.3846,4628139.878,35687,95,35687,2,2,1,64,3,18000,18000,4,1,0,0
3568700169,444666.053,4628507.335,35687,169,35687,2,2,1,64,3,18000,18000,4,1,0,0
3595000019,441124.345,4625778.093,35950,19,35950,1,2,1,0,4,114000,114000,4,3,0,0
3622500012,441778.9862,4628962.92,36225,12,36225,6,1,1,40,3,29900,21000,3,2,0,0
3636500005,443126.451,4616415.637,36365,5,36365,4,1,1,46,3,17900,17900,3,4,0,0
3636500019,443265.4971,4614933.053,36365,19,36365,4,1,1,46,3,17900,17900,3,4,0,0
3636500071,440066.0336,4616118.91,36365,71,36365,4,1,1,46,3,17900,17900,3,4,0,0
3636500102,442758.5555,4615900.998,36365,102,36365,4,1,1,46,3,17900,17900,3,4,0,0
3672400057,445546.1582,4643503.143,36724,57,36724,1,2,1,25,4,65000,65000,4,3,0,0
3672400168,443526.4118,4618485.944,36724,168,36724,1,2,1,25,4,65000,65000,4,3,0,0
3706300010,442160.4476,4617489.771,37063,10,37063,0,0,0,0,0,0,0,0,0,0,0
3706300104,441207.4354,4615216.063,37063,104,37063,0,0,0,0,0,0,0,0,0,0,0
3706800078,443478.2617,4615160.13,37068,78,37068,3,1,1,58,2,26600,26600,4,3,0,0
3706800087,443668.3567,4614301.239,37068,87,37068,3,1,1,58,2,26600,26600,4,3,0,0
3706800102,433545.7466,4627711.897,37068,102,37068,3,1,1,58,2,26600,26600,4,3,0,0
3706800241,441882.2642,4625657.084,37068,241,37068,3,1,1,58,2,26600,26600,4,3,0,0
3732700055,436462.3147,4650998.256,37327,55,37327,2,2,0,36,3,30000,30000,1,1,0,0
3789800027,440782.6416,4625371.092,37898,27,37898,5,2,1,0,1,173000,172000,2,4,0,0
3789800083,440366.6388,4627789.94,37898,83,37898,5,2,1,0,1,173000,172000,2,4,0,0
3792300128,441514.8804,4625159.615,37923,128,37923,0,0,0,0,0,0,0,0,0,0,0
3792300131,430573.698,4647047.756,37923,131,37923,0,0,0,0,0,0,0,0,0,0,0
3792300166,439358.1026,4622795.495,37923,166,37923,0,0,0,0,0,0,0,0,0,0,0
3792500029,446712.7709,4631534.794,37925,29,37925,2,1,1,66,3,21500,21500,2,3,0,0
3792500115,436482.6327,4650966.468,37925,115,37925,2,1,1,66,3,21500,21500,2,3,0,0
3852300035,430316.6556,4647052.377,38523,35,38523,4,2,1,24,1,37300,37300,2,4,0,0
3852400071,434161.4174,4625098.149,38524,71,38524,1,2,0,23,6,68000,68000,4,1,0,0
3855700011,436788.5923,4625128.016,38557,11,38557,6,1,1,0,1,51170,51170,3,4,0,0
3920000070,442699.5501,4626220.467,39200,70,39200,4,1,2,50,1,18900,18900,2,3,0,0
3920000108,443188.5931,4635774.366,39200,108,39200,4,1,2,50,1,18900,18900,2,3,0,0
3951500009,443245.5119,4617779.03,39515,9,39515,2,2,0,0,3,11200,11200,4,6,0,0
3951500011,441374.158,4627442.16,39515,11,39515,2,2,0,0,3,11200,11200,4,6,0,0
3952300007,441707.4487,4623781.322,39523,7,39523,4,2,2,12,1,285000,285000,1,4,0,0
3952300011,441273.6338,4628754.497,39523,11,39523,4,2,2,12,1,285000,285000,1,4,0,0
3952300015,441856.4149,4624942.965,39523,15,39523,4,2,2,12,1,285000,285000,1,4,0,0
3952300032,441951.1381,4624887.78,39523,32,39523,4,2,2,12,1,285000,285000,1,4,0,0
3952300044,446980.7852,4631630.49,39523,44,39523,4,2,2,12,1,285000,285000,1,4,0,0
3967400000,433787.2218,4646008.357,39674,0,39674,0,0,0,0,0,0,0,0,0,0,0
3967400065,443269.4264,4619350.153,39674,65,39674,0,0,0,0,0,0,0,0,0,0,0
3971300097,443706.0537,4617642.734,39713,97,39713,6,2,2,0,1,40800,36000,2,5,0,0
4009300005,441448.5655,4629007.048,40093,5,40093,2,2,0,0,3,0,0,2,3,0,0
4014500058,440714.1956,4628062.619,40145,58,40145,0,0,0,0,0,0,0,0,0,0,0
4024100080,439138.4756,4620991.382,40241,80,40241,6,2,2,0,1,58800,54600,2,3,0,0
4060000005,443575.8359,4638037.142,40600,5,40600,1,2,0,0,0,0,15600,0,3,0,0
4060000009,439338.6234,4626341.089,40600,9,40600,1,2,0,0,0,0,15600,0,3,0,0
4060000057,431517.341,4647835.85,40600,57,40600,1,2,0,0,0,0,15600,0,3,0,0
4060000095,443115.9162,4626467.126,40600,95,40600,1,2,0,0,0,0,15600,0,3,0,0
4087000073,438726.9296,4621595.326,40870,73,40870,4,2,1,0,1,187000,177000,3,4,0,0
4087000104,444384.359,4631500.152,40870,104,40870,4,2,1,0,1,187000,177000,3,4,0,0
4109800035,436239.1339,4643957.004,41098,35,41098,4,2,2,0,1,115600,115600,2,5,0,0
4109800051,454228.3682,4619401.894,41098,51,41098,4,2,2,0,1,115600,115600,2,5,0,0
4114000041,442291.3608,4625812.548,41140,41,41140,3,2,0,12,1,130000,130000,4,2,0,0
4114000060,444482.9938,4615522.992,41140,60,41140,3,2,0,12,1,130000,130000,4,2,0,0
4114000105,443634.353,4616947.259,41140,105,41140,3,2,0,12,1,130000,130000,4,2,0,0
4137100019,448419.6486,4623151.783,41371,19,41371,1,1,0,0,0,0,26700,0,3,0,0
4172400052,441927.1065,4620947.938,41724,52,41724,0,0,0,0,0,0,0,0,0,0,0
4172400061,449308.9658,4623398.355,41724,61,41724,0,0,0,0,0,0,0,0,0,0,0
4172400131,445101.6608,4616960.481,41724,131,41724,0,0,0,0,0,0,0,0,0,0,0
4172400221,443968.1096,4622818.469,41724,221,41724,0,0,0,0,0,0,0,0,0,0,0
4234300007,443252.8523,4616483.838,42343,7,42343,1,2,1,26,6,32900,32900,4,4,0,0
4234300058,441925.1209,4617158.494,42343,58,42343,1,2,1,26,6,32900,32900,4,4,0,0
4254600031,436470.7554,4650955.364,42546,31,42546,1,2,1,0,6,43100,35300,4,7,0,0
4334800186,441985.9041,4616844.105,43348,186,43348,1,2,1,24,4,70000,60000,4,1,0,0
4355500054,440743.7697,4615042.958,43555,54,43555,0,0,0,0,0,0,0,0,0,0,0
4370500042,440071.9694,4616268.585,43705,42,43705,2,2,1,0,3,100300,99300,4,7,0,0
4370500054,436462.3021,4651004.917,43705,54,43705,2,2,1,0,3,100300,99300,4,7,0,0
4370500149,443589.713,4616449.547,43705,149,43705,2,2,1,0,3,100300,99300,4,7,0,0
4376700059,441898.6611,4616970.578,43767,59,43767,0,0,0,0,0,0,0,0,0,0,0
4415400010,442942.3072,4615179.427,44154,10,44154,1,2,1,0,6,56000,33000,4,5,0,0
4415400026,442656.5966,4615885.913,44154,26,44154,1,2,1,0,6,56000,33000,4,5,0,0
4429100133,442619.6351,4624441.008,44291,133,44291,6,2,2,0,3,56000,56000,3,4,0,0
4429100187,444645.0037,4618356.883,44291,187,44291,6,2,2,0,3,56000,56000,3,4,0,0
4451900066,442800.2511,4616644.349,44519,66,44519,3,2,1,32,1,30680,30400,1,4,0,0
4492700068,442278.4968,4615142.241,44927,68,44927,1,2,1,0,4,150200,144000,4,3,0,0
4492700113,433435.0581,4627645.719,44927,113,44927,1,2,1,0,4,150200,144000,4,3,0,0
4512100060,443326.7133,4620609.992,45121,60,45121,1,2,0,0,0,0,20800,0,3,0,0
4512100302,443280.1321,4614635.903,45121,302,45121,1,2,0,0,0,0,20800,0,3,0,0
4539600006,442132.7506,4616016.076,45396,6,45396,8,2,2,0,2,51200,51200,3,1,2,0
4540400004,442932.6412,4616626.418,45404,4,45404,3,2,1,0,3,46300,46300,4,5,0,0
4583000059,445044.4361,4616885.462,45830,59,45830,5,2,0,38,3,31200,31200,3,2,0,0
4583000069,441383.0146,4622957.785,45830,69,45830,5,2,0,38,3,31200,31200,3,2,0,0
4583000075,440257.5272,4616055.627,45830,75,45830,5,2,0,38,3,31200,31200,3,2,0,0
4583000094,440287.2167,4615553.257,45830,94,45830,5,2,0,38,3,31200,31200,3,2,0,0
4641000001,443911.4392,4619915.479,46410,1,46410,2,2,1,54,1,20600,20600,4,6,0,0
4654300012,442530.2496,4617817.273,46543,12,46543,2,1,0,101,3,1500,1500,4,6,0,0
4675100093,443265.2377,4614341.826,46751,93,46751,1,2,0,19,6,24000,24000,4,4,0,0
4726300089,442187.3023,4615431.954,47263,89,47263,4,2,2,0,1,137000,130000,1,5,0,0
4791700051,447165.0008,4622846.902,47917,51,47917,2,2,1,0,1,481900,288400,4,5,0,0
4796100001,446649.1952,4624652.714,47961,1,47961,1,2,0,0,0,0,4300,0,3,0,0
4796100019,427229.8285,4647995.332,47961,19,47961,1,2,0,0,0,0,4300,0,3,0,0
4804600026,443116.3544,4628614.842,48046,26,48046,4,2,1,45,3,21200,21200,2,2,4,0
4804600092,427396.886,4648242.627,48046,92,48046,4,2,1,45,3,21200,21200,2,2,4,0
4817200012,444601.8517,4628179.513,48172,12,48172,2,2,2,0,3,83300,82700,4,5,0,0
4820100140,439994.2989,4626470.737,48201,140,48201,1,2,1,13,4,60450,60450,4,3,0,0
4820100147,442626.1179,4628290.341,48201,147,48201,1,2,1,13,4,60450,60450,4,3,0,0
4829300018,444508.8173,4628358.235,48293,18,48293,1,2,1,20,6,36000,36000,4,6,0,0
4829300092,444199.1751,4650820.996,48293,92,48293,1,2,1,20,6,36000,36000,4,6,0,0
4842800058,444035.779,4631301.42,48428,58,48428,6,2,1,17,1,83600,83600,2,2,0,0
4842800061,440017.3206,4626782.799,48428,61,48428,6,2,1,17,1,83600,83600,2,2,0,0
4842800075,430310.5497,4645052.698,48428,75,48428,6,2,1,17,1,83600,83600,2,2,0,0
4857600047,439943.8519,4626695.272,48576,47,48576,4,1,2,12,3,66900,66900,4,7,0,0
4857600064,427468.912,4647152.734,48576,64,48576,4,1,2,12,3,66900,66900,4,7,0,0
4857600069,429121.0194,4648296.154,48576,69,48576,4,1,2,12,3,66900,66900,4,7,0,0
4857600132,430596.8295,4645938.967,48576,132,48576,4,1,2,12,3,66900,66900,4,7,0,0
4865000169,429682.2914,4645664.353,48650,169,48650,1,2,1,9,6,55600,52600,4,3,0,0
4870800024,430437.2925,4648366.464,48708,24,48708,2,2,1,0,3,91920,23720,4,7,0,0
4871100145,440001.5198,4623776.127,48711,145,48711,0,0,0,0,0,0,0,0,0,0,0
4888300011,442822.0682,4626456.813,48883,11,48883,1,2,1,23,6,40000,40000,4,1,0,0
4888300075,439807.471,4626905.733,48883,75,48883,1,2,1,23,6,40000,40000,4,1,0,0
4911500011,442490.3092,4629442.356,49115,11,49115,3,2,3,0,1,50000,50000,4,6,0,0
4911500054,444095.8911,4630712.716,49115,54,49115,3,2,3,0,1,50000,50000,4,6,0,0
4911500073,429557.5506,4644879.888,49115,73,49115,3,2,3,0,1,50000,50000,4,6,0,0
4923600022,442575.1722,4628006.064,49236,22,49236,1,2,1,0,6,75000,75000,4,4,0,0
4952500103,445002.479,4638066.578,49525,103,49525,1,2,1,0,6,59000,59000,4,3,0,0
4952500191,441424.8276,4617132.35,49525,191,49525,1,2,1,0,6,59000,59000,4,3,0,0
4963400097,442889.8888,4627852.327,49634,97,49634,1,2,1,0,4,220000,200000,4,4,0,0
4963400131,435483.9274,4625513.378,49634,131,49634,1,2,1,0,4,220000,200000,4,4,0,0
5032500001,433508.6951,4627679.387,50325,1,50325,1,2,1,0,6,118900,114000,4,5,0,0
5071600020,440271.0095,4624210.23,50716,20,50716,1,2,1,30,6,47100,47000,4,4,0,0
5118000021,425931.1643,4650418.357,51180,21,51180,3,2,1,0,1,58500,57500,2,6,0,0
5134200061,455254.7953,4611151.912,51342,61,51342,4,1,1,27,1,26000,26000,2,4,0,0
5143800017,429896.4915,4647022.334,51438,17,51438,1,2,1,0,4,45200,45000,4,3,0,0
5145900048,446572.9283,4630404.223,51459,48,51459,2,2,2,0,7,98000,98000,4,7,4,0
5145900122,441163.8966,4641748.816,51459,122,51459,2,2,2,0,7,98000,98000,4,7,4,0
5160400050,442912.4018,4627706.176,51604,50,51604,1,2,0,46,6,35000,35000,4,2,0,0
5169400153,441130.5183,4626557.406,51694,153,51694,3,2,1,0,1,140000,140000,1,5,0,0
5176500012,442354.625,4628249.229,51765,12,51765,2,2,2,0,2,99000,99000,4,3,0,0
5176500055,444262.6763,4628552.502,51765,55,51765,2,2,2,0,2,99000,99000,4,3,0,0
5176500126,438973.0882,4627214.311,51765,126,51765,2,2,2,0,2,99000,99000,4,3,0,0
5196000035,442678.3707,4641905.945,51960,35,51960,1,2,1,22,4,53000,53000,4,2,0,0
5196000098,438276.4222,4642489.298,51960,98,51960,1,2,1,22,4,53000,53000,4,2,0,0
5209400051,436389.4946,4625310.94,52094,51,52094,2,2,2,0,5,102500,102100,4,2,2,0
5209400158,430568.6147,4647400.829,52094,158,52094,2,2,2,0,5,102500,102100,4,2,2,0
5211100043,430234.5758,4647024.667,52111,43,52111,1,2,1,0,6,45000,45000,4,4,0,0
5222300025,441329.157,4620889.905,52223,25,52223,0,0,0,0,0,0,0,0,0,0,0
5222300067,442493.2898,4617286.994,52223,67,52223,0,0,0,0,0,0,0,0,0,0,0
5225400061,441723.6207,4625602.824,52254,61,52254,2,2,1,0,5,264000,263000,4,3,2,0
5247400055,441517.0327,4623451.116,52474,55,52474,6,2,5,0,1,269000,267500,1,4,0,0
5288900064,441817.8763,4616404.496,52889,64,52889,2,2,2,18,3,52000,52000,4,1,0,0
5291500000,440687.7651,4616218.661,52915,0,52915,8,1,1,9,7,129600,129600,4,3,0,0
5291500034,444892.8456,4647679.074,52915,34,52915,8,1,1,9,7,129600,129600,4,3,0,0
5291500065,442464.6269,4615762.42,52915,65,52915,8,1,1,9,7,129600,129600,4,3,0,0
5293600219,435124.6843,4625981.647,52936,219,52936,2,2,1,11,1,100000,100000,4,3,0,0
5321200026,440555.8091,4626353.434,53212,26,53212,5,2,2,22,1,47600,47600,2,5,0,0
5321200121,447051.5439,4632419.151,53212,121,53212,5,2,2,22,1,47600,47600,2,5,0,0
5321900071,439684.9332,4620677.025,53219,71,53219,3,2,0,33,5,31900,31900,4,1,0,0
5321900109,445438.1734,4642032.664,53219,109,53219,3,2,0,33,5,31900,31900,4,1,0,0
5321900164,440945.1426,4616509.337,53219,164,53219,3,2,0,33,5,31900,31900,4,1,0,0
5355300021,441158.3868,4614708.117,53553,21,53553,0,0,0,0,0,0,0,0,0,0,0
5355300033,431580.959,4647614.039,53553,33,53553,0,0,0,0,0,0,0,0,0,0,0
5355300099,442497.9747,4627046.286,53553,99,53553,0,0,0,0,0,0,0,0,0,0,0
5355300137,432247.92,4645682.654,53553,137,53553,0,0,0,0,0,0,0,0,0,0,0
5355300163,441820.8219,4631543.11,53553,163,53553,0,0,0,0,0,0,0,0,0,0,0
5381800055,439206.8503,4626211.878,53818,55,53818,2,2,1,20,5,89500,89500,4,6,1,0
5462900043,442975.7044,4626047.83,54629,43,54629,4,2,2,0,3,85800,71800,4,6,0,0
5488300142,440572.2583,4627264.001,54883,142,54883,1,2,0,14,4,66300,64000,4,4,0,0
5488300181,447183.8436,4636208.084,54883,181,54883,1,2,0,14,4,66300,64000,4,4,0,0
5498200010,442401.6988,4617435.671,54982,10,54982,2,2,2,0,5,292000,282000,4,3,1,0
5503600004,440171.3412,4626472.576,55036,4,55036,6,1,1,50,3,16700,16700,2,3,0,0
5503600100,440764.609,4625997.363,55036,100,55036,6,1,1,50,3,16700,16700,2,3,0,0
5513200005,455321.4039,4617397.443,55132,5,55132,4,2,1,0,1,45000,45000,1,3,0,0
5513200009,444434.7032,4633667.449,55132,9,55132,4,2,1,0,1,45000,45000,1,3,0,0
5514100007,442952.1826,4629127.19,55141,7,55141,1,2,0,20,6,66000,66000,4,3,0,0
5514100060,441824.6105,4629056.407,55141,60,55141,1,2,0,20,6,66000,66000,4,3,0,0
5516000021,442720.8413,4627334.78,55160,21,55160,1,2,3,36,4,55600,55600,4,3,0,0
5516000023,443995.9229,4628813.779,55160,23,55160,1,2,3,36,4,55600,55600,4,3,0,0
5516000138,441758.3135,4629317.171,55160,138,55160,1,2,3,36,4,55600,55600,4,3,0,0
5516000149,441084.7051,4632656.244,55160,149,55160,1,2,3,36,4,55600,55600,4,3,0,0
5516000191,441939.4193,4626449.209,55160,191,55160,1,2,3,36,4,55600,55600,4,3,0,0
5516500045,455098.8587,4621235.833,55165,45,55165,3,2,2,0,7,124400,107000,4,4,0,0
5568000003,446491.6239,4632701.644,55680,3,55680,1,2,1,0,4,49000,18000,4,5,0,0
5568000016,445483.301,4629775.254,55680,16,55680,1,2,1,0,4,49000,18000,4,5,0,0
5568000033,431153.5193,4648483.012,55680,33,55680,1,2,1,0,4,49000,18000,4,5,0,0
5569700031,443737.926,4631056.796,55697,31,55697,5,1,2,0,3,87000,87000,3,5,0,0
5569700058,441054.8607,4622784.501,55697,58,55697,5,1,2,0,3,87000,87000,3,5,0,0
5569700166,440158.802,4629011.998,55697,166,55697,5,1,2,0,3,87000,87000,3,5,0,0
5569700175,439473.6155,4640520.639,55697,175,55697,5,1,2,0,3,87000,87000,3,5,0,0
5589200034,438273.8068,4629605.811,55892,34,55892,5,2,2,0,1,20000,20000,2,5,0,0
5641600006,442720.8916,4626839.795,56416,6,56416,1,2,0,101,6,1200,1200,4,4,0,0
5652400054,440172.9349,4623611.141,56524,54,56524,2,2,1,13,1,95000,90000,4,2,0,0
5652400128,442792.6388,4629298.491,56524,128,56524,2,2,1,13,1,95000,90000,4,2,0,0
5652400151,436600.2674,4625304.527,56524,151,56524,2,2,1,13,1,95000,90000,4,2,0,0
5669700112,425100.7885,4650886.366,56697,112,56697,2,2,2,0,1,93000,73000,4,2,0,0
5669900008,440936.1859,4626109.893,56699,8,56699,2,1,0,62,5,12200,11700,4,4,0,0
5669900034,440200.7854,4615374.68,56699,34,56699,2,1,0,62,5,12200,11700,4,4,0,0
5692200054,446523.2922,4632457.282,56922,54,56922,1,2,1,0,4,55000,55000,4,4,0,0
5732700075,430864.8778,4646172.479,57327,75,57327,1,2,1,0,4,77000,77000,4,2,0,0
5732700080,436429.4345,4650594.797,57327,80,57327,1,2,1,0,4,77000,77000,4,2,0,0
5732700123,442663.4019,4626553.431,57327,123,57327,1,2,1,0,4,77000,77000,4,2,0,0
5732700228,442900.8427,4616986.346,57327,228,57327,1,2,1,0,4,77000,77000,4,2,0,0
5732700275,430330.5638,4647678.216,57327,275,57327,1,2,1,0,4,77000,77000,4,2,0,0
5769000001,442788.471,4641577.061,57690,1,57690,4,2,2,0,1,34000,34000,3,4,0,0
5769000044,449543.6472,4615673.637,57690,44,57690,4,2,2,0,1,34000,34000,3,4,0,0
5769000113,444351.9689,4627941.976,57690,113,57690,4,2,2,0,1,34000,34000,3,4,0,0
5769000119,438466.2889,4628464.904,57690,119,57690,4,2,2,0,1,34000,34000,3,4,0,0
5769000184,440415.7723,4616383.755,57690,184,57690,4,2,2,0,1,34000,34000,3,4,0,0
5790900095,446076.8198,4634249.274,57909,95,57909,0,0,0,0,0,0,0,0,0,0,0
5798500016,441372.9961,4627273.244,57985,16,57985,1,2,1,0,6,10800,10800,4,7,0,0
5820100043,429933.8871,4647029.257,58201,43,58201,2,2,2,0,1,80000,80000,4,3,0,0
5820100146,437650.1556,4627955.711,58201,146,58201,2,2,2,0,1,80000,80000,4,3,0,0
5820100148,436869.2674,4625153.816,58201,148,58201,2,2,2,0,1,80000,80000,4,3,0,0
5820100174,442924.176,4628152.004,58201,174,58201,2,2,2,0,1,80000,80000,4,3,0,0
5821800027,435433.6578,4625115.367,58218,27,58218,2,2,1,0,1,15500,15500,4,5,0,0
5821800078,444850.6257,4628234.186,58218,78,58218,2,2,1,0,1,15500,15500,4,5,0,0
5835900011,441245.9685,4630330.606,58359,11,58359,2,2,2,0,1,9160,9000,4,2,0,0
5835900014,440925.7631,4616731.592,58359,14,58359,2,2,2,0,1,9160,9000,4,2,0,0
5853300021,444080.4169,4638625.359,58533,21,58533,2,2,1,0,1,70600,70600,4,7,0,0
5863400029,433446.4738,4627657.043,58634,29,58634,1,2,0,39,6,24000,24000,4,3,0,0
5870200045,425606.3829,4650913.178,58702,45,58702,1,2,1,0,4,50200,50200,4,4,0,0
5870200060,441814.3848,4647350.612,58702,60,58702,1,2,1,0,4,50200,50200,4,4,0,0
5874800100,450854.0612,4627268.253,58748,100,58748,3,2,2,0,3,45100,35000,4,7,0,0
5877200044,455659.2224,4615272.953,58772,44,58772,0,0,0,0,0,0,0,0,0,0,0
5877200058,446591.0851,4632303.966,58772,58,58772,0,0,0,0,0,0,0,0,0,0,0
5877200112,440544.6703,4640216.439,58772,112,58772,0,0,0,0,0,0,0,0,0,0,0
5884200014,443051.1567,4630377.854,58842,14,58842,2,2,1,0,5,91600,91600,4,7,2,0
5884200047,438916.9984,4620975.205,58842,47,58842,2,2,1,0,5,91600,91600,4,7,2,0
5884200119,454446.2946,4620627.465,58842,119,58842,2,2,1,0,5,91600,91600,4,7,2,0
5884200244,455197.3003,4615712.512,58842,244,58842,2,2,1,0,5,91600,91600,4,7,2,0
5911900005,444763.6984,4618356.968,59119,5,59119,3,2,2,35,7,66000,66000,4,1,0,0
5911900127,438470.7699,4628301.595,59119,127,59119,3,2,2,35,7,66000,66000,4,1,0,0
5918100031,440422.226,4626206.784,59181,31,59181,2,2,1,0,1,80000,80000,4,5,0,0
5918100128,442554.5447,4616411.739,59181,128,59181,2,2,1,0,1,80000,80000,4,5,0,0
5956300011,443606.0998,4618351.773,59563,11,59563,5,2,1,49,1,20000,1200,3,3,0,0
5987100039,443487.415,4616440.691,59871,39,59871,1,2,1,0,4,105000,100000,4,4,0,0
5987100058,444295.1376,4634113.961,59871,58,59871,1,2,1,0,4,105000,100000,4,4,0,0
5987100175,441376.0836,4633082.332,59871,175,59871,1,2,1,0,4,105000,100000,4,4,0,0
5987100205,441888.0422,4640995.393,59871,205,59871,1,2,1,0,4,105000,100000,4,4,0,0
6007700057,441584.8578,4633165.204,60077,57,60077,3,2,2,0,1,55000,55000,2,1,0,0
6007700112,443780.5265,4633738.63,60077,112,60077,3,2,2,0,1,55000,55000,2,1,0,0
6015600044,442181.3824,4629410.975,60156,44,60156,4,2,2,0,3,75000,75000,1,6,0,0
6015600074,440790.1629,4627304.527,60156,74,60156,4,2,2,0,3,75000,75000,1,6,0,0
6015600094,442206.5442,4627184.863,60156,94,60156,4,2,2,0,3,75000,75000,1,6,0,0
6016200065,440041.7091,4627000.12,60162,65,60162,2,2,1,18,7,52200,52200,4,3,4,0
6016200109,455285.4619,4618192.206,60162,109,60162,2,2,1,18,7,52200,52200,4,3,4,0
6016200125,440133.4507,4639931.314,60162,125,60162,2,2,1,18,7,52200,52200,4,3,4,0
6072500047,444606.0135,4631040.935,60725,47,60725,1,2,1,0,4,40200,40000,4,1,0,0
6097700017,440835.1254,4640107.632,60977,17,60977,2,2,2,0,3,113700,113700,4,4,0,0
6115600014,442369.1976,4638684.984,61156,14,61156,2,2,2,12,5,108000,108000,4,3,0,0
6115600113,440888.7984,4632263.382,61156,113,61156,2,2,2,12,5,108000,108000,4,3,0,0
6115600271,444561.6274,4630937.838,61156,271,61156,2,2,2,12,5,108000,108000,4,3,0,0
6115600316,437843.3134,4640943.526,61156,316,61156,2,2,2,12,5,108000,108000,4,3,0,0
6115600326,439112.6186,4641345.024,61156,326,61156,2,2,2,12,5,108000,108000,4,3,0,0
6130100075,442949.1391,4627980.848,61301,75,61301,0,0,0,0,0,0,0,0,0,0,0
6166400073,439385.6341,4632172.912,61664,73,61664,1,2,1,25,4,43000,43000,4,4,0,0
6166400074,441329.3246,4626784.875,61664,74,61664,1,2,1,25,4,43000,43000,4,4,0,0
6169600037,442397.1139,4628948.025,61696,37,61696,1,2,1,0,6,22300,22300,4,7,0,0
6211900073,445198.9444,4634410.488,62119,73,62119,2,2,2,0,1,76000,76000,4,7,0,0
6217700049,438796.049,4642271.579,62177,49,62177,1,2,1,0,6,99100,97000,4,3,0,0
6220900023,441115.6388,4642745.152,62209,23,62209,1,2,0,76,6,18400,18400,4,6,0,0
6229000004,441015.824,4642751.083,62290,4,62290,6,1,0,101,3,1800,1800,3,1,0,0
6230800170,440056.8065,4642087.464,62308,170,62308,6,2,1,16,2,69300,69300,2,1,2,0
6230800234,454022.1614,4619124.483,62308,234,62308,6,2,1,16,2,69300,69300,2,1,2,0
6245700036,444382.1064,4627952.451,62457,36,62457,0,0,0,0,0,0,0,0,0,0,0
6245700050,444570.1908,4633640.39,62457,50,62457,0,0,0,0,0,0,0,0,0,0,0
6278300106,440343.2234,4643146.335,62783,106,62783,2,2,2,0,1,75000,75000,4,6,0,0
